offset,opcode,kind,target
0x01EB38,0x4EB9,jsr_abs_l,0x00004878
0x01EB48,0x4EB9,jsr_abs_l,0x00006544
0x01EB8E,0x4EB9,jsr_abs_l,0x00006544
0x01EBCA,0x4EB9,jsr_abs_l,0x00006544
0x01EC06,0x4EB9,jsr_abs_l,0x00006544
0x01EC42,0x4EB9,jsr_abs_l,0x00006544
0x01EC7E,0x4EB9,jsr_abs_l,0x00006544
0x01ECBA,0x4EB9,jsr_abs_l,0x00006544
0x01ED36,0x4EB9,jsr_abs_l,0x000053B4
0x01ED42,0x4EB9,jsr_abs_l,0x0000B5C8
0x01EDB4,0x4EB9,jsr_abs_l,0x000065AE
0x01EDC0,0x4EB9,jsr_abs_l,0x000065AE
0x01EDD0,0x4EB9,jsr_abs_l,0x00006432
0x01EDE6,0x4EB9,jsr_abs_l,0x000065AE
0x01EDF8,0x4EB9,jsr_abs_l,0x00006432
0x01EE04,0x4EB9,jsr_abs_l,0x0000658C
0x01EE0A,0x4EB9,jsr_abs_l,0x00004878
0x01EE16,0x4EB9,jsr_abs_l,0x000064FC
0x01EE4E,0x4EB9,jsr_abs_l,0x000064FC
0x01EE82,0x4EB9,jsr_abs_l,0x000064FC
0x01EEB6,0x4EB9,jsr_abs_l,0x000064FC
0x01EEEA,0x4EB9,jsr_abs_l,0x000064FC
0x01EF1E,0x4EB9,jsr_abs_l,0x000064FC
0x01EF52,0x4EB9,jsr_abs_l,0x000064FC
0x01EFDC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01EFF2,0x4EB9,jsr_abs_l,0x0001AA0E
0x01F00E,0x4EB9,jsr_abs_l,0x00007726
0x01F01A,0x4EB9,jsr_abs_l,0x0001BECE
0x01F0BC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01F0E4,0x4EB9,jsr_abs_l,0x0000B5C8
0x01F294,0x4EB9,jsr_abs_l,0x0000B5C8
0x01F2BC,0x4EB9,jsr_abs_l,0x0000B5C8
0x01F45A,0x4EB9,jsr_abs_l,0x00008ED8
0x01F46C,0x4EB9,jsr_abs_l,0x0000B4B8
0x01F48E,0x4EB9,jsr_abs_l,0x00006722
0x01F4B0,0x4EB9,jsr_abs_l,0x000053B4
0x01F4D8,0x4EB9,jsr_abs_l,0x000065AE
0x01F4E0,0x4EB9,jsr_abs_l,0x00004878
0x01F4EE,0x4EB9,jsr_abs_l,0x00006432
0x01F4FA,0x4EB9,jsr_abs_l,0x00006544
0x01F9CA,0x4EB9,jsr_abs_l,0x00004A18
0x01F9D0,0x4EB9,jsr_abs_l,0x00004A6C
0x01F9EC,0x4EB9,jsr_abs_l,0x00004A74
0x01F9FA,0x4EB9,jsr_abs_l,0x00005E70
0x01FA08,0x4EB9,jsr_abs_l,0x000053B4
0x01FA2E,0x4EB9,jsr_abs_l,0x0000485E
0x01FA4C,0x4EB9,jsr_abs_l,0x0000485E
0x01FA64,0x4EB9,jsr_abs_l,0x0000485E
0x01FA7C,0x4EB9,jsr_abs_l,0x0000485E
0x01FAD8,0x4EB9,jsr_abs_l,0x00005AB0
0x01FAF6,0x4EB9,jsr_abs_l,0x0000485E
0x01FB06,0x4EB9,jsr_abs_l,0x00005E70
0x01FB14,0x4EB9,jsr_abs_l,0x00005E70
0x01FB1A,0x4EB9,jsr_abs_l,0x00006416
0x01FB20,0x4EF9,jmp_abs_l,0x00004500
0x01FB26,0x4EB9,jsr_abs_l,0x00004878
0x01FB4A,0x4EB9,jsr_abs_l,0x00005AB0
0x01FB84,0x4EB9,jsr_abs_l,0x00006416
0x01FB92,0x4EB9,jsr_abs_l,0x000053B4
0x01FBA0,0x4EB9,jsr_abs_l,0x000053B4
0x01FBAE,0x4EB9,jsr_abs_l,0x000053B4
0x01FBBC,0x4EB9,jsr_abs_l,0x000053B4
0x01FBCA,0x4EB9,jsr_abs_l,0x00005E70
0x01FBD0,0x4EB9,jsr_abs_l,0x00006544
0x01FC08,0x4EB9,jsr_abs_l,0x000064FC
0x01FC1E,0x4EB9,jsr_abs_l,0x00006568
0x01FC5E,0x4EB9,jsr_abs_l,0x00006568
0x01FCBA,0x4EB9,jsr_abs_l,0x00005CDC
0x01FCDA,0x4EB9,jsr_abs_l,0x00005CDC
0x01FCFA,0x4EB9,jsr_abs_l,0x00005CDC
0x01FD1A,0x4EB9,jsr_abs_l,0x00005CDC
0x01FD44,0x4EB9,jsr_abs_l,0x00005AB0
0x01FD52,0x4EB9,jsr_abs_l,0x00006432
0x01FD60,0x4EB9,jsr_abs_l,0x00004878
0x01FD84,0x4EB9,jsr_abs_l,0x00005AB0
0x01FD8C,0x4EB9,jsr_abs_l,0x00006416
0x01FD9A,0x4EB9,jsr_abs_l,0x00005E70
0x01FDA8,0x4EB9,jsr_abs_l,0x00005E70
0x01FDAE,0x4EB9,jsr_abs_l,0x000064FC
0x01FDDE,0x4EB9,jsr_abs_l,0x000064FC
0x01FE0E,0x4EB9,jsr_abs_l,0x000064FC
0x01FE30,0x4EB9,jsr_abs_l,0x000064FC
0x01FE80,0x4EB9,jsr_abs_l,0x00005CDC
0x01FEA0,0x4EB9,jsr_abs_l,0x00005CDC
0x01FECA,0x4EB9,jsr_abs_l,0x00005AB0
0x01FED8,0x4EB9,jsr_abs_l,0x00004878
0x01FF06,0x4EB9,jsr_abs_l,0x00005AB0
0x01FF0E,0x4EB9,jsr_abs_l,0x00006416
0x01FF1C,0x4EB9,jsr_abs_l,0x00005E70
0x01FF2A,0x4EB9,jsr_abs_l,0x00005E70
0x01FF30,0x4EB9,jsr_abs_l,0x000064FC
0x01FF68,0x4EB9,jsr_abs_l,0x000064FC
0x01FF94,0x4EB9,jsr_abs_l,0x000064FC
0x01FFD4,0x4EB9,jsr_abs_l,0x000064FC
0x020030,0x4EB9,jsr_abs_l,0x00005CDC
0x020050,0x4EB9,jsr_abs_l,0x00005CDC
0x020056,0x4EB9,jsr_abs_l,0x000064FC
0x020074,0x4EB9,jsr_abs_l,0x000064FC
0x0200C0,0x4EB9,jsr_abs_l,0x00005AB0
0x0200CE,0x4EB9,jsr_abs_l,0x00004878
0x020134,0x4EB9,jsr_abs_l,0x000209B0
0x0201B0,0x4EB9,jsr_abs_l,0x000204AA
0x02022E,0x4EB9,jsr_abs_l,0x0000502A
0x020248,0x4EB9,jsr_abs_l,0x00006544
0x020282,0x4EB9,jsr_abs_l,0x00006544
0x0202BC,0x4EB9,jsr_abs_l,0x00006544
0x0202F6,0x4EB9,jsr_abs_l,0x00006544
0x020330,0x4EB9,jsr_abs_l,0x00006544
0x0203D0,0x4EB9,jsr_abs_l,0x00006640
0x0203D6,0x4EB9,jsr_abs_l,0x00005162
0x0203EA,0x4EB9,jsr_abs_l,0x0000502A
0x0203FA,0x4EB9,jsr_abs_l,0x0000502A
0x020420,0x4EB9,jsr_abs_l,0x0000502A
0x02042C,0x4EB9,jsr_abs_l,0x0000502A
0x020442,0x4EB9,jsr_abs_l,0x0000502A
0x020452,0x4EB9,jsr_abs_l,0x0000502A
0x02045E,0x4EB9,jsr_abs_l,0x0000502A
0x02046A,0x4EB9,jsr_abs_l,0x0000502A
0x020486,0x4EB9,jsr_abs_l,0x0000502A
0x020492,0x4EB9,jsr_abs_l,0x0000502A
0x0204BE,0x4EB9,jsr_abs_l,0x00005F7C
0x0209C4,0x4EB9,jsr_abs_l,0x00005F60
0x020B84,0x4EB9,jsr_abs_l,0x00005AB0
0x020BDE,0x4EB9,jsr_abs_l,0x0000485E
0x020C26,0x4EB9,jsr_abs_l,0x00006416
0x020C34,0x4EB9,jsr_abs_l,0x00005E70
0x020C82,0x4EB9,jsr_abs_l,0x00004878
0x020CA6,0x4EB9,jsr_abs_l,0x00005E70
0x020CC4,0x4EB9,jsr_abs_l,0x00005CDC
0x020CD8,0x4EB9,jsr_abs_l,0x0000BFCE
0x020CFE,0x4EB9,jsr_abs_l,0x00005696
0x020D10,0x4EB9,jsr_abs_l,0x0000665E
0x020D1C,0x4EB9,jsr_abs_l,0x00004A6C
0x020D46,0x4EB9,jsr_abs_l,0x00004A74
0x020D68,0x4EB9,jsr_abs_l,0x00005F60
0x020D82,0x4EB9,jsr_abs_l,0x000062BE
0x020D88,0x4EB9,jsr_abs_l,0x00005F60
0x020DA8,0x4EB9,jsr_abs_l,0x00005F60
0x020DB6,0x4EB9,jsr_abs_l,0x00005F60
0x020DD4,0x4EB9,jsr_abs_l,0x00006200
0x020DE0,0x4EB9,jsr_abs_l,0x0000485E
0x020DEC,0x4EB9,jsr_abs_l,0x0000485E
0x020DFE,0x4EB9,jsr_abs_l,0x0000485E
0x020E12,0x4EB9,jsr_abs_l,0x00005928
0x020E24,0x4EB9,jsr_abs_l,0x00005928
0x020E34,0x4EB9,jsr_abs_l,0x0000C036
0x020E54,0x4EB9,jsr_abs_l,0x0000485E
0x020E5C,0x4EB9,jsr_abs_l,0x00004878
0x020E6E,0x4EB9,jsr_abs_l,0x0000485E
0x020E76,0x4EB9,jsr_abs_l,0x00004878
0x020E7C,0x4EB9,jsr_abs_l,0x00005B3A
0x021440,0x4EB9,jsr_abs_l,0x00005CDC
0x021446,0x4EB9,jsr_abs_l,0x00004AB6
0x0214FE,0x4EB9,jsr_abs_l,0x00005CDC
0x0215D2,0x4EB9,jsr_abs_l,0x00004AB6
0x0222FA,0x4EB9,jsr_abs_l,0x00004AB6
0x0223F6,0x4EB9,jsr_abs_l,0x000235B4
0x022426,0x4EB9,jsr_abs_l,0x000235B4
0x02244C,0x4EB9,jsr_abs_l,0x000235B6
0x022492,0x4EB9,jsr_abs_l,0x000058CC
0x0224A0,0x4EB9,jsr_abs_l,0x00004AB6
0x0224C8,0x4EB9,jsr_abs_l,0x00005CDC
0x0224D2,0x4EB9,jsr_abs_l,0x00004AB6
0x022510,0x4EB9,jsr_abs_l,0x00004AB6
0x02270E,0x4EB9,jsr_abs_l,0x0000496E
0x022714,0x4EB9,jsr_abs_l,0x00005260
0x02271E,0x4EB9,jsr_abs_l,0x000052E8
0x02274C,0x4EB9,jsr_abs_l,0x000235B4
0x02277E,0x4EB9,jsr_abs_l,0x000235B4
0x0227C4,0x4EB9,jsr_abs_l,0x00005B62
0x0227CA,0x4EB9,jsr_abs_l,0x00004F50
0x0227D0,0x4EB9,jsr_abs_l,0x00004AB6
0x02281E,0x4EB9,jsr_abs_l,0x00006416
0x022844,0x4EB9,jsr_abs_l,0x00004A44
0x02284C,0x4EB9,jsr_abs_l,0x00004A18
0x0229A8,0x4EB9,jsr_abs_l,0x00005CDC
0x0229B2,0x4EB9,jsr_abs_l,0x00004AB6
0x0229D0,0x4EB9,jsr_abs_l,0x00005CDC
0x0229DA,0x4EB9,jsr_abs_l,0x00004AB6
0x022A00,0x4EB9,jsr_abs_l,0x00005CDC
0x022A16,0x4EB9,jsr_abs_l,0x000235B4
0x022A48,0x4EB9,jsr_abs_l,0x000235B4
0x022A7A,0x4EB9,jsr_abs_l,0x000235B4
0x022AAC,0x4EB9,jsr_abs_l,0x000235B4
0x022B32,0x4EF9,jmp_abs_l,0x00004442
0x022E16,0x4EB9,jsr_abs_l,0x00004AB6
0x022F12,0x4EB9,jsr_abs_l,0x000235B4
0x022F42,0x4EB9,jsr_abs_l,0x000235B4
0x022F68,0x4EB9,jsr_abs_l,0x000235B6
0x022F9E,0x4EB9,jsr_abs_l,0x00005CDC
0x022FA8,0x4EB9,jsr_abs_l,0x00005CDC
0x022FB2,0x4EB9,jsr_abs_l,0x00005CDC
0x022FBC,0x4EB9,jsr_abs_l,0x00005CDC
0x022FC6,0x4EB9,jsr_abs_l,0x00004AB6
0x022FD4,0x4EB9,jsr_abs_l,0x00005CDC
0x022FDE,0x4EB9,jsr_abs_l,0x00005CDC
0x022FE8,0x4EB9,jsr_abs_l,0x00005CDC
0x022FF2,0x4EB9,jsr_abs_l,0x00005CDC
0x023000,0x4EB9,jsr_abs_l,0x00005CDC
0x02300A,0x4EB9,jsr_abs_l,0x00005CDC
0x023014,0x4EB9,jsr_abs_l,0x00005CDC
0x02301E,0x4EB9,jsr_abs_l,0x00005CDC
0x023028,0x4EB9,jsr_abs_l,0x00005CDC
0x023032,0x4EB9,jsr_abs_l,0x00005CDC
0x02303C,0x4EB9,jsr_abs_l,0x00005CDC
0x023046,0x4EB9,jsr_abs_l,0x00005CDC
0x023050,0x4EB9,jsr_abs_l,0x00004AB6
0x023254,0x4EB9,jsr_abs_l,0x0000496E
0x023516,0x4EB9,jsr_abs_l,0x00004A6C
0x023534,0x4EB9,jsr_abs_l,0x00004A74
0x023582,0x4EB9,jsr_abs_l,0x00004A6C
0x0235A0,0x4EB9,jsr_abs_l,0x00004A74
